0,5591.72,3590.89
1,5557.49,3553.06
2,5627.25,3582.49
3,5601.65,3592.59
4,5571.47,3591.41
5,5596.88,3582.55
6,5591.33,3606.74
7,5638.19,3630.85
8,5628.85,3610.08
9,5619.8,3588.55
10,5612.13,3583.18
11,5605.02,3580.14
12,5632.37,3604.88
13,5616.91,3599.45
14,5619.93,3582.45
15,5631.29,3624.89
16,5621.9,3620.96
17,5619.93,3596.91
18,5602.39,3584.15
19,5626.46,3610.88
20,5641.35,3605.7
21,5641.25,3604.59
22,5632.64,3583.83
23,5645.27,3627.92
24,5647.05,3619.63
25,5633.94,3592.03
26,5626.1,3604.05
27,5662.81,3636.94
28,5660.94,3633.71
29,5653.26,3614.96
30,5648.24,3614.03
31,5643.48,3637.43
32,5607.88,3602.23
33,5566.99,3578.84
34,5523.76,3571.31
35,5544.51,3577.3
36,5533.25,3570.22
37,5511.21,3536.01
38,5491.22,3528.07
39,5526.49,3561.12
40,5507.35,3569.13
41,5503.05,3566.75
42,5480.46,3534.18
43,5496.35,3526.73
44,5507.94,3552.72
45,5501.38,3536.92
46,5453.56,3516.05
47,5467.29,3529.62
48,5470.33,3534.16
49,5474.02,3514.31
50,5436.18,3515.79
51,5450.36,3528.69
52,5453.43,3540.61
53,5437.21,3513.24
54,5432.49,3488.15
55,5447.82,3525.12
56,5454.76,3525.76
57,5451.67,3529.36
58,5429.14,3497.37
59,5433.79,3528.63
60,5448.42,3538.85
61,5431.67,3521.38
62,5402.17,3496.01
63,5452.01,3551.66
64,5448.83,3526.54
65,5438.84,3507.61
66,5416.08,3493.23
67,5429.36,3498.29
68,5428.59,3507.64
69,5442.67,3481.92
70,5407.98,3470.19
71,5429.29,3481.27
72,5433.98,3499.83
73,5416.38,3486.26
74,5407.59,3483.62
75,5449.48,3494.14
76,5465.34,3523.48
77,5448.49,3499.3
78,5433.55,3489.36
79,5469.9,3517.79
80,5457.68,3506.28
81,5496.72,3539.03
82,5505.21,3518.81
83,5514.2,3542.69
84,5530.38,3545
85,5503.38,3513.32
86,5461.27,3488.05
87,5492.03,3504.95
88,5489.43,3505.55
89,5480.89,3484.75
90,5466.63,3467.4
91,5481.33,3481.45
92,5500.06,3495.71
93,5478.02,3470.83
94,5469.76,3455.42
95,5489.19,3475
96,5510.08,3498.54
97,5497.5,3475.25
98,5483.1,3467.8
99,5517.88,3509.9
100,5535.42,3520.96
101,5565.55,3507.48
102,5533.66,3495.91
103,5576.79,3515.32
104,5589.98,3530.88
105,5558.47,3504.89
106,5562.57,3500.87
107,5576.57,3540.4
108,5612.13,3556.32
109,5597.98,3521.77
110,5583.46,3533.46
111,5579.09,3524.35
112,5630.98,3537.93
113,5600.81,3528.57
114,5586.61,3535.85
115,5601.31,3550.27
116,5616.85,3568.35
117,5616.35,3533.48
118,5581.65,3527.27
119,5595.9,3575.44
120,5633.23,3582.92
121,5599.71,3546.39
122,5583.68,3554.9
123,5596.6,3572.53
124,5595.53,3569.25
125,5563.48,3557.13
126,5472.58,3495.17
127,5479.61,3488.35
128,5469.2,3509.12
129,5461.76,3486.94
130,5451.17,3513.04
131,5435.4,3566.27
132,5482.65,3576.57
133,5507.15,3611.58
134,5499.23,3592.16
135,5526.43,3631.81
136,5523.33,3630.76
137,5530.27,3630.1
138,5521.6,3620.87
139,5549.84,3621.78
140,5538.74,3656.61
141,5546.4,3634.48
142,5513.06,3622.6
143,5539.45,3647.44
144,5556.53,3675.47
145,5516.83,3639.82
146,5504.53,3625.28
147,5522.21,3649.34
148,5550.19,3663.76
149,5529.17,3646.39
150,5506.97,3628.52
151,5519.02,3649.19
152,5547.94,3642.03
153,5543.58,3625.88
154,5512.85,3608.48
155,5521.66,3617.76
156,5535.74,3627.8
157,5523.28,3600.79
158,5486.25,3595.29
159,5478.94,3585.45
160,5463.59,3560
161,5494.31,3538.93
162,5452.85,3500.2
163,5437.99,3501.47
164,5438.07,3486.7
165,5443.56,3492.46
166,5463.62,3473.78
167,5476.07,3468.84
168,5488.61,3490.02
169,5527.13,3490.08
170,5549.76,3499.21
171,5620.18,3549.57
172,5692.84,3581.62
173,5763.18,3605.98
174,5856.15,3677.77
175,6002.17,3766.41
176,6105.79,3822
177,6245.42,3917.35
178,6353.69,4000.28
179,6465.75,4078.16
180,6599.51,4197.13
181,6723.86,4316.17
182,6848.41,4469.99
183,7046.51,4669.68
184,7166.08,4802.13
185,7257.24,4880.75
186,7313.02,4927.67
187,7367.18,4967.08
188,7387.63,4997.83
189,7442.09,5031.93
190,7409.63,4999.65
191,7456.57,5028.74
192,7467.64,5018.18
193,7447.57,5016.78
194,7412.66,4985.19
195,7366.04,4957.6
196,7314.43,4891.36
197,7225.08,4772.02
198,7136.57,4708.97
199,7019.58,4606.83
200,6923.23,4476.5
0,6798.17,4356.81
1,6675.64,4241.99
2,6603.8,4213.99
3,6547.18,4179.42
4,6508.52,4144.77
5,6424.98,4090.63
6,6337.5,4049.94
7,6254.89,4007.02
8,6107.39,3923.86
9,6009.27,3850.52
10,5885.14,3818.01
11,5770.29,3736.14
12,5645.41,3688.31
13,5568.91,3629.78
14,5496.79,3580.63
15,5475.34,3596.24
16,5428.04,3582.08
17,5389.81,3522.23
18,5385.23,3537.51
19,5382.66,3522.05
20,5343.54,3485.61
21,5310.55,3455.24
22,5298.81,3473.23
23,5289.05,3463.08
24,5287.04,3466.38
25,5213.02,3395.23
26,5237.54,3410.84
27,5233.75,3422.31
28,5217.13,3417.78
29,5179.64,3382.05
30,5174.36,3384.34
31,5200.49,3391.14
32,5199.84,3379.48
33,5159.52,3357.66
34,5153.25,3347.09
35,5154.89,3359.1
36,5154.51,3347.3
37,5130.11,3330.81
38,5132.32,3332.77
39,5137.64,3341.98
40,5130.88,3335.9
41,5097.94,3314.87
42,5107.57,3327.93
43,5130.09,3335.3
44,5144.77,3325.52
45,5117.28,3290.42
46,5094.03,3284.7
47,5093.18,3267.76
48,5105.59,3263.5
49,5108.01,3268.1
50,5082.19,3245.57
51,5092.1,3233.18
52,5127.52,3230.97
53,5104.13,3192.5
54,5149.95,3238.12
55,5212.44,3271.75
56,5285.08,3282.18
57,5338.25,3296.5
58,5442.06,3389.36
59,5527.51,3419.34
60,5616.6,3467.55
61,5700.79,3532.06
62,5817.31,3624.24
63,5905.92,3682.14
64,5998.38,3720.91
65,6032.44,3733.22
66,6081.94,3814.74
67,6148.35,3884.12
68,6187.97,3902.3
69,6180.75,3894.9
70,6210.72,3911.41
71,6247.29,3960.4
72,6254.69,3938.81
73,6234.96,3929.33
74,6205.52,3925.99
75,6222.41,3933.2
76,6210.6,3920.69
77,6163.13,3889.62
78,6171.14,3886.65
79,6112.76,3872.54
80,6070.27,3857.39
81,6018.93,3812.56
82,5996.55,3825.98
83,5958.9,3819.41
84,5873.18,3740.85
85,5780.24,3705.1
86,5703.44,3640.88
87,5593.02,3586.21
88,5515.47,3557.51
89,5442.09,3485.59
90,5361.77,3467.36
