0,3248.94,4493.13
1,3216.98,4464.61
2,3203.21,4451.67
3,3171.76,4391.93
4,3139.82,4306.95
5,3115.7,4257.89
6,3078.38,4211.99
7,3035.15,4118.57
8,2965.27,4028.12
9,2939.67,3984.6
10,2934.05,3967.44
11,2911.39,3915.86
12,2887.83,3856.98
13,2866.88,3839.7
14,2894.65,3854.76
15,2858.28,3820.68
16,2854.12,3794.29
17,2858.7,3799.35
18,2843.77,3813.57
19,2844.7,3794.39
20,2837.16,3766.89
21,2840.31,3778.86
22,2852.01,3797.06
23,2853.2,3782.64
24,2828.27,3748.63
25,2850.75,3773.84
26,2869.59,3794.56
27,2866.97,3776.79
28,2866.78,3763.75
29,2861.08,3781.76
30,2860.28,3798.38
31,2851.71,3772.62
32,2850.27,3758.4
33,2858.66,3775.59
34,2861.97,3805.2
35,2853.45,3775.19
36,2839.07,3756.84
37,2845.46,3777.43
38,2857.01,3792.28
39,2842.66,3784.69
40,2862.26,3759.02
41,2847.85,3769.47
42,2864.67,3792.49
43,2842.94,3786.4
44,2846.36,3758.3
45,2842.79,3771.39
46,2859.83,3800.02
47,2853.92,3791.32
48,2838.71,3764.97
49,2862.39,3783.76
50,2848.19,3812.94
51,2842.45,3798.88
52,2835.89,3774.02
53,2850.04,3794.6
54,2862.23,3826.77
55,2863.7,3812.66
56,2848.3,3788.39
57,2854.57,3791.69
58,2870.55,3817.91
59,2845.81,3811.35
60,2850.99,3783.53
61,2848.71,3803.57
62,2872.62,3843.43
63,2863.72,3835.24
64,2858.44,3812.61
65,2855.65,3824.91
66,2845.53,3836.74
67,2844.56,3834.15
68,2849.87,3799.92
69,2830.64,3816.7
70,2871.51,3843.7
71,2863.51,3832.57
72,2857.01,3813.85
73,2863.88,3820.86
74,2881.03,3859.37
75,2878.76,3843.85
76,2870.57,3830.86
77,2870.05,3826.36
78,2872.84,3864.07
79,2876.97,3845.35
80,2871.91,3845.49
81,2885.79,3857.83
82,2879.55,3884.27
83,2877.37,3869.17
84,2863.56,3839.43
85,2882.21,3863.74
86,2879.76,3896.41
87,2864.09,3894.19
88,2862.49,3873.32
89,2873.33,3899.55
90,2889.21,3958.42
91,2897.74,3992.22
92,2933.22,4039.74
93,2967.38,4125.24
94,3025.58,4210.74
95,3022.01,4239.96
96,3065.81,4294.41
97,3110.51,4333.15
98,3121.46,4398.29
99,3148.17,4426.48
100,3160.57,4418.31
101,3185.25,4445.82
102,3184.08,4486.15
103,3201.22,4484.56
104,3192.77,4455.98
105,3211.41,4481.3
106,3211.38,4506.07
107,3212.9,4483.07
108,3230.08,4471.58
109,3236.1,4474.5
110,3213.7,4487.07
111,3195.71,4465.47
112,3190.36,4427.05
113,3184.77,4438.24
114,3191.53,4451.84
115,3167.46,4417.95
116,3168.31,4380.07
117,3147.1,4375.03
118,3147.8,4381.04
119,3147.22,4361.78
120,3125.4,4317.99
121,3121.27,4313.51
122,3119.68,4301.71
123,3082.43,4261.69
124,3075.85,4213.36
125,3070.5,4191.28
126,3048.27,4179.8
127,3008.11,4122.59
128,2971.93,4045.61
129,2936.57,4005.52
130,2917.23,3982.18
131,2874.83,3900.83
132,2855.6,3844.91
133,2855.03,3827.84
134,2845.5,3833.52
135,2828.59,3788.75
136,2793.32,3741.83
137,2801.84,3755.59
138,2818.94,3766.68
139,2786.07,3734.36
140,2781.95,3696.92
141,2795.87,3719.21
142,2803.78,3745.26
143,2793.57,3719.63
144,2793.92,3708.07
145,2793.26,3720.86
146,2810.43,3739.38
147,2812.15,3718.62
148,2785.18,3696.13
149,2805.41,3705.24
150,2811.15,3734.34
151,2807.56,3721.03
152,2800.17,3677.83
153,2799.84,3711.43
154,2820.71,3745.37
155,2789.77,3726.11
156,2808.96,3699.86
157,2814.24,3716.37
158,2815.47,3750.46
159,2812.07,3737.88
160,2817.37,3700.34
161,2805.22,3733.04
162,2824.27,3760.96
163,2812.97,3736.71
164,2825.08,3719.64
165,2802.67,3743.57
166,2839.48,3765.91
167,2829.62,3742.14
168,2810.32,3727.1
169,2810.8,3731.24
170,2835.53,3768.72
171,2820.93,3757.73
172,2825.9,3742.79
173,2832.08,3770.78
174,2837.88,3797.36
175,2842.88,3788.19
176,2856.29,3776.97
177,2858.65,3802.05
178,2853.79,3821.07
179,2846.16,3810.2
180,2853.84,3795.74
181,2862.67,3803.9
182,2851.5,3842.84
183,2823.83,3820.97
184,2828.06,3804.9
185,2813.12,3823.95
186,2849.14,3849.35
187,2846.16,3851.13
188,2828.9,3843.52
189,2862.46,3880.22
190,2870.3,3954.44
191,2886.97,3984.22
192,2907.12,4005.57
193,2929.63,4088.61
194,2991.23,4144.2
195,3019.74,4176.33
196,3024.06,4183.67
197,3042.1,4227.32
198,3074.29,4281.65
199,3055.3,4276.44
