0,5005.27,2942.83,15686.28,15686.28,0,0,0,11:10:54.81,1552369254807
1,4979.51,2903.4,15686.28,15686.28,0,0,0,11:10:54.82,1552369254819
2,4969.23,2898.89,15686.28,15686.28,0,0,0,11:10:54.82,1552369254820
3,5005.08,2916.24,15686.28,15686.28,0,0,0,11:10:54.83,1552369254834
4,5029.39,2954.21,15686.28,15686.28,0,0,0,11:10:54.83,1552369254834
5,5005.32,2957.28,15686.28,15686.28,0,0,0,11:10:54.83,1552369254834
6,4993.28,2934.47,15686.28,15686.28,0,0,0,11:10:54.83,1552369254834
7,5024.02,2963.28,15686.28,15686.28,0,0,0,11:10:54.85,1552369254848
8,5044.48,2993.05,15686.28,15686.28,0,0,0,11:10:54.85,1552369254848
9,5015.78,2996.53,15686.28,15686.28,0,0,0,11:10:54.86,1552369254864
10,5016.08,2971.26,15686.28,15686.28,0,0,0,11:10:54.86,1552369254864
11,5049.16,3011.89,15686.28,15686.28,0,0,0,11:10:54.86,1552369254864
12,5050.05,3027.07,15686.28,15686.28,0,0,0,11:10:54.86,1552369254864
13,5073.05,3025.04,15686.28,15686.28,0,0,0,11:10:54.88,1552369254878
14,5080.9,3009.18,15686.28,15686.28,0,0,0,11:10:54.88,1552369254878
15,5093.9,3024.61,15686.28,15686.28,0,0,0,11:10:54.89,1552369254894
16,5118.13,3064.45,15686.28,15686.28,0,0,0,11:10:54.89,1552369254894
17,5101.37,3067.88,15686.28,15686.28,0,0,0,11:10:54.90,1552369254895
18,5078.72,3041.92,15686.28,15686.28,0,0,0,11:10:54.90,1552369254895
19,5121.21,3066.77,15686.28,15686.28,0,0,0,11:10:54.91,1552369254908
20,5140.03,3091.34,15686.28,15686.28,0,0,0,11:10:54.91,1552369254908
21,5129.27,3074.81,15686.28,15686.28,0,0,0,11:10:54.92,1552369254924
22,5105.03,3060.68,15686.28,15686.28,0,0,0,11:10:54.92,1552369254924
23,5118.56,3089.61,15686.28,15686.28,0,0,0,11:10:54.92,1552369254924
24,5135.99,3108.35,15686.28,15686.28,0,0,0,11:10:54.92,1552369254924
25,5141.84,3103.05,15686.28,15686.28,0,0,0,11:10:54.94,1552369254938
26,5124.11,3105.38,15686.28,15686.28,0,0,0,11:10:54.94,1552369254938
27,5142.69,3118.12,15686.28,15686.28,0,0,0,11:10:54.95,1552369254954
28,5146.53,3155.24,15686.28,15686.28,0,0,0,11:10:54.95,1552369254954
29,5147.33,3127.76,15686.28,15686.28,0,0,0,11:10:54.96,1552369254955
30,5155.3,3133.6,15686.28,15686.28,0,0,0,11:10:54.96,1552369254955
31,5169.45,3155.35,15686.28,15686.28,0,0,0,11:10:54.97,1552369254969
32,5195.99,3161.69,15686.28,15686.28,0,0,0,11:10:54.97,1552369254969
33,5166.42,3160.99,15686.28,15686.28,0,0,0,11:10:54.98,1552369254984
34,5149.54,3138.48,15686.28,15686.28,0,0,0,11:10:54.98,1552369254984
35,5174.97,3154.8,15686.28,15686.28,0,0,0,11:10:54.99,1552369254985
36,5202.3,3171.1,15686.28,15686.28,0,0,0,11:10:54.99,1552369254985
37,5200.67,3182.59,15686.28,15686.28,0,0,0,11:10:55.00,1552369254999
38,5183.84,3164.59,15686.28,15686.28,0,0,0,11:10:55.00,1552369254999
39,5210.4,3183.62,15686.28,15686.28,0,0,0,11:10:55.01,1552369255014
40,5228.06,3208.99,15686.28,15686.28,0,0,0,11:10:55.01,1552369255014
41,5223.28,3193.95,15686.28,15686.28,0,0,0,11:10:55.02,1552369255022
42,5201.65,3176.47,15686.28,15686.28,0,0,0,11:10:55.02,1552369255022
43,5219.64,3197.05,15686.28,15686.28,0,0,0,11:10:55.03,1552369255029
44,5228.14,3227.93,15686.28,15686.28,0,0,0,11:10:55.03,1552369255029
45,5230.65,3223.58,15686.28,15686.28,0,0,0,11:10:55.04,1552369255044
46,5214.43,3185.01,15686.28,15686.28,0,0,0,11:10:55.04,1552369255044
47,5228.62,3213.77,15686.28,15686.28,0,0,0,11:10:55.05,1552369255045
48,5263.84,3232.57,15686.28,15686.28,0,0,0,11:10:55.05,1552369255045
49,5259.04,3241.95,15686.28,15686.28,0,0,0,11:10:55.06,1552369255059
50,5246.96,3210.66,15686.28,15686.28,0,0,0,11:10:55.06,1552369255059
51,5240.46,3227.51,15686.28,15686.28,0,0,0,11:10:55.07,1552369255074
52,5261.64,3249.17,15686.28,15686.28,0,0,0,11:10:55.07,1552369255074
53,5267.13,3242.39,15686.28,15686.28,0,0,0,11:10:55.08,1552369255075
54,5254.92,3242.41,15686.28,15686.28,0,0,0,11:10:55.08,1552369255075
55,5270.18,3252.55,15686.28,15686.28,0,0,0,11:10:55.09,1552369255089
56,5288.22,3256.37,15686.28,15686.28,0,0,0,11:10:55.09,1552369255089
57,5272.33,3259.23,15686.28,15686.28,0,0,0,11:10:55.10,1552369255104
58,5267.48,3254.23,15686.28,15686.28,0,0,0,11:10:55.10,1552369255104
59,5282.3,3279.41,15686.28,15686.28,0,0,0,11:10:55.11,1552369255105
60,5306.06,3314.39,15686.28,15686.28,0,0,0,11:10:55.11,1552369255105
61,5280.51,3282.51,15686.28,15686.28,0,0,0,11:10:55.12,1552369255119
62,5256.39,3285.52,15686.28,15686.28,0,0,0,11:10:55.12,1552369255119
63,5282.58,3282.02,15686.28,15686.28,0,0,0,11:10:55.13,1552369255134
64,5305.93,3302.45,15686.28,15686.28,0,0,0,11:10:55.13,1552369255134
65,5297.39,3288.92,15686.28,15686.28,0,0,0,11:10:55.14,1552369255135
66,5269.81,3272.63,15686.28,15686.28,0,0,0,11:10:55.14,1552369255135
67,5304.22,3296.62,15686.28,15686.28,0,0,0,11:10:55.15,1552369255148
68,5303.49,3293.95,15686.28,15686.28,0,0,0,11:10:55.15,1552369255148
69,5307.71,3277.42,15686.28,15686.28,0,0,0,11:10:55.16,1552369255164
70,5281.45,3273.98,15686.28,15686.28,0,0,0,11:10:55.16,1552369255164
71,5286.49,3301.55,15686.28,15686.28,0,0,0,11:10:55.17,1552369255165
72,5301.78,3325.24,15686.28,15686.28,0,0,0,11:10:55.17,1552369255165
73,5310.32,3303.36,15686.28,15686.28,0,0,0,11:10:55.18,1552369255179
74,5311.88,3302.02,15686.28,15686.28,0,0,0,11:10:55.18,1552369255179
75,5316.89,3329.28,15686.28,15686.28,0,0,0,11:10:55.19,1552369255194
76,5342.3,3345.65,15686.28,15686.28,0,0,0,11:10:55.19,1552369255194
77,5326.92,3328.96,15686.28,15686.28,0,0,0,11:10:55.20,1552369255195
78,5325.56,3326.72,15686.28,15686.28,0,0,0,11:10:55.20,1552369255195
79,5317.61,3327.06,15686.28,15686.28,0,0,0,11:10:55.21,1552369255209
80,5316.2,3330.45,15686.28,15686.28,0,0,0,11:10:55.21,1552369255209
81,5333.1,3329.42,15686.28,15686.28,0,0,0,11:10:55.22,1552369255223
82,5326.67,3340.43,15686.28,15686.28,0,0,0,11:10:55.22,1552369255223
83,5344.7,3359.61,15686.28,15686.28,0,0,0,11:10:55.22,1552369255224
84,5377.59,3367.07,15686.28,15686.28,0,0,0,11:10:55.22,1552369255224
85,5362.25,3352.98,15686.28,15686.28,0,0,0,11:10:55.24,1552369255238
86,5335.85,3355.69,15686.28,15686.28,0,0,0,11:10:55.24,1552369255238
87,5349.34,3383.01,15686.28,15686.28,0,0,0,11:10:55.25,1552369255254
88,5358.07,3386.76,15686.28,15686.28,0,0,0,11:10:55.25,1552369255254
89,5364.51,3388.8,15686.28,15686.28,0,0,0,11:10:55.25,1552369255254
90,5347.08,3377.3,15686.28,15686.28,0,0,0,11:10:55.25,1552369255254
91,5340.32,3397.32,15686.28,15686.28,0,0,0,11:10:55.27,1552369255269
92,5377.3,3391.47,15686.28,15686.28,0,0,0,11:10:55.27,1552369255269
93,5371.9,3405.38,15686.28,15686.28,0,0,0,11:10:55.28,1552369255284
94,5363.25,3385.52,15686.28,15686.28,0,0,0,11:10:55.28,1552369255284
95,5370.5,3389.5,15686.28,15686.28,0,0,0,11:10:55.29,1552369255286
96,5413.28,3427.09,15686.28,15686.28,0,0,0,11:10:55.29,1552369255286
97,5397.4,3420.82,15686.28,15686.28,0,0,0,11:10:55.30,1552369255299
98,5381.75,3409.49,15686.28,15686.28,0,0,0,11:10:55.30,1552369255299
99,5396.73,3421.79,15686.28,15686.28,0,0,0,11:10:55.31,1552369255314
100,5379.81,3430.3,15686.28,15686.28,0,0,0,11:10:55.31,1552369255314
101,5405.72,3432.55,15686.28,15686.28,0,0,0,11:10:55.32,1552369255315
102,5402.99,3406.05,15686.28,15686.28,0,0,0,11:10:55.32,1552369255315
103,5401.34,3427.93,15686.28,15686.28,0,0,0,11:10:55.33,1552369255329
104,5416.07,3443.03,15686.28,15686.28,0,0,0,11:10:55.33,1552369255329
105,5406.96,3436.18,15686.28,15686.28,0,0,0,11:10:55.34,1552369255344
106,5396.41,3432.72,15686.28,15686.28,0,0,0,11:10:55.34,1552369255344
107,5403.45,3426.01,15686.28,15686.28,0,0,0,11:10:55.34,1552369255344
108,5436.96,3426.81,15686.28,15686.28,0,0,0,11:10:55.34,1552369255344
109,5422.06,3430.75,15686.28,15686.28,0,0,0,11:10:55.36,1552369255359
110,5391.55,3424.04,15686.28,15686.28,0,0,0,11:10:55.36,1552369255359
111,5425.7,3434.33,15686.28,15686.28,0,0,0,11:10:55.37,1552369255374
112,5439.37,3456.28,15686.28,15686.28,0,0,0,11:10:55.37,1552369255374
113,5442.91,3447.8,15686.28,15686.28,0,0,0,11:10:55.38,1552369255381
114,5426.27,3423.02,15686.28,15686.28,0,0,0,11:10:55.38,1552369255381
115,5430.79,3438.74,15686.28,15686.28,0,0,0,11:10:55.39,1552369255391
116,5420.67,3437.36,15686.28,15686.28,0,0,0,11:10:55.39,1552369255391
117,5427.89,3423.67,15686.28,15686.28,0,0,0,11:10:55.40,1552369255404
118,5406.43,3412.08,15686.28,15686.28,0,0,0,11:10:55.40,1552369255404
119,5421.17,3427.64,15686.28,15686.28,0,0,0,11:10:55.41,1552369255405
120,5464.27,3452.94,15686.28,15686.28,0,0,0,11:10:55.41,1552369255405
121,5442.11,3424.52,15686.28,15686.28,0,0,0,11:10:55.42,1552369255421
122,5423.99,3413,15686.28,15686.28,0,0,0,11:10:55.42,1552369255421
